Name,Idx,Lvl,Speed,AC,Attacks,Dam,Body,Str,Int,Wis,Dex,Con,Chr,Life,Disarm,Device,Save,Stealth,Search,Perception,Melee,Bows
"箱水母",1309,20,0,0,0,0,鬼火,-4,-3,-3,-3,-4,-8,79,="12+5",="16+6",="26+9",3,12,9,="36+12",="14+10"
"虎蛇",1310,18,10,40,0,0,蛇,1,1,-1,3,0,1,65,="45+15",="37+12",="36+10",5,32,34,="60+21",="60+14"
"太攀蛇",1311,28,13,42,0,0,蛇,1,1,-1,3,0,1,70,="45+15",="37+12",="36+10",5,32,34,="60+21",="60+14"
"火焰乌鸦",1312,14,10,16,0,0,鸟,2,2,-1,1,0,1,105,="30+7",="36+10",="34+10",2,18,26,="56+18",="50+15"
"巨型漏斗网蜘蛛",1313,22,10,40,0,0,蜘蛛,-1,2,0,6,2,2,92,="60+15",="45+12",="46+10",10,44,39,="50+21",="70+14"
"螲蟷",1314,10,0,30,0,0,蜘蛛,-1,-1,-3,1,-2,-4,85,="42+15",="35+12",="34+10",7,32,31,="50+21",="55+14"
"掉落熊",1315,22,0,45,0,0,熊,5,-2,-2,-1,3,2,110,="25+12",="25+9",="35+12",0,14,12,="70+30",="16+6"
"小袋鼠",1316,11,8,40,0,0,小狗,-1,-1,-3,1,-2,-4,85,="42+15",="35+12",="34+10",7,32,31,="50+21",="55+14"
"袋鼠",1317,23,15,40,0,0,猎犬,-1,-1,-3,1,-2,-4,85,="42+15",="35+12",="34+10",7,32,31,="50+21",="55+14"
"锡魔像",1318,19,0,50,0,0,标准,8,-7,-7,0,6,1,120,="20+12",="13+7",="37+10",0,13,10,="90+30",="55+30"
"泥砖魔像",1319,22,-1,66,0,0,标准,8,-7,-7,0,6,1,120,="20+12",="13+7",="37+10",0,13,10,="90+30",="55+30"
"澳洲野犬",1320,10,10,30,0,0,小狗,-2,1,2,-1,-2,4,84,="20+8",="33+13",="34+11",-5,16,30,="34+10",="20+8"
"狮子",1321,14,8,40,0,0,猎犬,1,1,-1,3,0,1,100,="45+15",="30+8",="36+10",5,32,34,="60+21",="60+14"
"本耶普",1322,26,5,64,0,0,大象,5,-2,-2,-1,3,2,110,="25+12",="25+9",="35+12",0,14,12,="70+30",="16+6"
"跳蚁",1323,19,2,0,0,0,蚂蚁,2,-4,-4,0,0,-4,77,="22+12",="16+7",="29+10",3,14,9,="60+30",="50+30"
"巨型变异蚁",1324,28,5,0,0,0,蚂蚁,2,-1,-1,5,4,2,94,="40+12",="26+7",="41+10",6,26,17,="60+30",="65+30"
"鸭鸣鸭嘴兽",1325,15,2,0,0,0,小狗,-4,-3,-3,-3,-4,-8,79,="12+5",="16+6",="26+9",3,12,9,="36+12",="14+10"
"丛林游侠",1326,18,2,0,0,0,标准,2,0,2,1,1,0,106,="30+8",="37+11",="36+10",3,24,26,="56+18",="50+16"
"食火鸡",1327,27,15,55,0,0,巨鸟,7,-4,-3,3,4,3,118,="23+12",="11+7",="33+10",0,15,9,="82+30",="61+30"
"加尔坎",1328,30,5,0,0,0,吸血鬼,4,4,-2,2,1,3,102,="49+15",="42+12",="42+10",9,33,32,="65+21",="60+14"
"巨型黄蟾蜍",1329,15,-2,0,0,0,皮包骨,-4,-3,-3,-3,-4,-8,39,="12+5",="16+6",="26+9",3,12,9,="36+12",="14+10"
"奥兹马尼亚恶魔",1330,18,5,35,0,0,猎犬,1,1,-1,3,0,1,100,="45+15",="30+8",="36+10",5,32,34,="60+21",="60+14"
"虹蛇莎蒂",1331,40,12,95,0,0,娜迦,4,-3,-2,2,2,4,106,="18+7",="18+10",="34+10",1,19,23,="64+14",="69+25"
"巨型袋熊",1332,29,1,45,0,0,大象,5,-2,-2,-1,3,2,110,="25+12",="25+9",="35+12",0,14,12,="70+30",="16+6"
"变异蝠鲼",1333,40,11,85,0,0,鱼,7,-4,-3,3,4,3,118,="23+12",="11+7",="33+10",0,15,9,="82+30",="61+30"
"布伦比野马",1334,16,5,30,0,0,马,5,-1,-1,3,3,2,115,="27+12",="20+7",="32+10",0,14,9,="80+30",="58+30"
"约维",1335,20,10,45,0,0,标准,5,-2,-2,-1,3,2,110,="25+12",="25+9",="35+12",0,14,12,="70+30",="16+6"
"原子元素",1336,49,10,96,0,0,标准,5,-8,-8,-1,6,-2,114,="15+7",="15+8",="45+15",-2,11,7,="65+15",="30+15"
"高等赛博巨龙天使恶魔巫妖",1337,99,40,200,0,0,GCWADL,3,5,-2,4,1,2,113,="34+7",="45+10",="46+10",6,21,30,="66+18",="65+15"
"雪豹",1338,14,15,35,0,0,猎犬,1,1,-1,3,0,1,100,="45+15",="30+8",="36+10",5,32,34,="60+21",="60+14"
"幽灵滑雪者",1339,26,18,0,0,0,标准,-4,5,1,5,-2,-2,90,="55+15",="47+12",="48+10",10,37,38,="45+21",="55+14"
"北极熊",1340,25,5,65,0,0,熊,5,-2,-2,-1,3,2,110,="25+12",="25+9",="35+12",0,14,12,="70+30",="16+6"
"酒鬼猎犬",1341,35,0,30,0,0,猎犬,1,0,-2,4,2,3,102,="43+15",="33+8",="41+10",10,30,30,="60+21",="57+14"
"丰饶之主弗雷",1342,85,25,0,0,0,标准,0,-1,9,1,3,2,100,="29+7",="31+11",="43+12",4,19,21,="63+13",="42+11"
"众神之父奥丁",1343,90,27,0,0,0,标准,4,2,0,-1,3,1,114,="24+7",="18+9",="33+9",0,17,21,="73+14",="35+11"
"英灵狂战士",1344,65,23,150,0,0,标准,10,-20,-20,6,5,5,158,="-95+0",="-997+0",="-192+0",-101,-93,-90,="142+50",="-1992+0"
"女武神",1345,65,30,120,0,0,标准,7,0,0,4,5,3,115,="29+12",="21+7",="34+10",3,17,15,="85+30",="62+30"
"阴谋乌鸦福金",1346,58,20,110,0,0,鸟,4,-4,-7,2,4,-2,113,="25+7",="31+10",="39+10",1,17,21,="71+18",="50+15"
"猞猁",1347,10,10,35,0,0,猎犬,1,1,-1,3,0,1,100,="45+15",="30+8",="36+10",5,32,34,="60+21",="60+14"
"彩虹桥守卫海姆达尔",1348,77,25,0,0,0,标准,0,2,2,4,3,2,99,="49+15",="32+11",="41+10",5,45,41,="81+22",="42+11"
"雷神索尔",1349,86,25,150,0,0,标准,12,-4,-4,0,5,1,124,="19+12",="13+7",="28+10",-1,13,7,="95+30",="55+30"
"独臂战神提尔",1350,83,25,190,0,0,本尼迪克特,8,-4,-4,0,5,1,124,="19+12",="13+7",="28+10",-1,13,7,="95+30",="55+30"
"沉默复仇者维达",1351,87,23,200,0,0,标准,6,-4,-3,-1,4,3,109,="18+7",="13+8",="42+15",-2,13,9,="62+15",="36+15"
"亡者之主弗蕾亚",1352,83,20,0,0,0,标准,0,-1,5,1,3,2,100,="29+7",="31+11",="43+12",4,19,21,="63+13",="42+11"
"华纳之主尼奥尔德",1353,84,25,0,0,0,标准,3,4,1,3,3,1,105,="34+7",="39+10",="37+10",4,21,29,="71+18",="57+15"
"阿斯加德王后弗丽嘉",1354,86,20,0,0,0,标准,0,-1,5,1,3,2,100,="29+7",="31+11",="43+12",4,19,21,="63+13",="42+11"
"女猎手斯卡蒂",1355,72,15,0,0,0,标准,7,0,1,0,4,3,121,="33+12",="27+10",="36+10",2,25,24,="81+18",="82+36"
"尸鬼",1356,48,11,0,0,0,标准,5,-8,-8,-1,6,-2,114,="15+7",="15+8",="45+15",-2,11,7,="65+15",="30+15"
"世界树松鼠拉塔托斯克",1357,37,20,0,0,0,小狗,-1,0,0,1,-1,1,99,="30+7",="35+8",="40+15",5,22,12,="49+15",="25+15"
"弓神乌勒尔",1358,82,20,0,0,0,标准,7,0,1,0,4,3,121,="33+12",="27+10",="36+10",2,25,24,="81+18",="82+36"
"索尔之子曼尼",1359,78,20,140,0,0,标准,13,-4,-4,-3,6,2,118,="19+12",="20+9",="32+12",-2,13,7,="95+30",="16+6"
"蛇王婆苏吉",1360,70,20,150,0,0,娜迦,7,-2,-3,1,5,1,121,="22+12",="15+7",="28+10",-1,13,7,="90+30",="50+30"
"无限蛇王舍沙",1361,80,20,160,0,0,耶梦加得,10,-1,0,-3,6,5,145,="20+12",="28+9",="36+12",-2,15,10,="95+30",="16+6"
"水牛恶魔玛希沙苏拉",1362,76,20,0,0,0,标准,9,0,-12,1,6,4,116,="22+12",="33+9",="50+12",-2,15,10,="90+30",="16+6"
"三重火神阿耆尼",1363,79,20,0,0,0,标准,5,1,-11,3,3,4,109,="17+7",="33+10",="47+10",0,19,24,="72+14",="63+25"
"神猴哈努曼",1364,85,40,160,0,0,标准,8,-1,-1,-1,3,2,106,="20+7",="20+8",="40+15",-1,12,12,="50+15",="30+15"
"风之化身伐由",1365,86,25,155,0,0,标准,5,-8,-8,-1,6,-2,114,="15+7",="15+8",="45+15",-2,11,7,="65+15",="30+15"
"六头战士室建陀",1366,87,22,192,0,0,双头巨人,10,-1,0,-3,6,5,121,="20+12",="28+9",="36+12",-2,15,10,="95+30",="16+6"
"瓦纳拉猴人",1367,50,15,75,0,0,标准,6,-4,1,-2,4,-2,113,="25+8",="31+11",="31+10",1,23,21,="76+18",="44+16"
"吉什金达之主须羯哩婆",1368,69,25,144,0,0,标准,6,-4,1,-2,4,-2,113,="25+8",="31+11",="31+10",1,23,21,="76+18",="44+16"
"瓦纳拉之王波林",1369,76,28,160,0,0,标准,6,-4,1,-2,4,-2,113,="25+8",="31+11",="31+10",1,23,21,="76+18",="44+16"
"流亡王子罗摩",1370,86,25,0,0,0,标准,3,2,4,3,4,0,106,="34+8",="40+11",="39+10",5,27,29,="71+18",="57+16"
"毗湿奴化身黑天",1371,86,25,0,0,0,标准,-1,3,4,1,1,4,100,="24+8",="36+13",="37+11",-3,19,33,="49+10",="27+8"
"维护者毗湿奴",1372,94,30,185,0,0,标准,4,-3,5,1,4,5,113,="20+7",="32+10",="42+11",3,14,13,="78+21",="47+18"
"繁荣女神拉克什米",1373,90,25,150,0,0,标准,1,-3,7,0,2,5,103,="25+7",="36+11",="48+12",4,18,19,="58+13",="42+11"
"阿修罗",1374,58,20,140,0,0,标准,4,-3,5,1,4,5,113,="20+7",="32+10",="42+11",3,14,13,="78+21",="47+18"
"瓦纳拉贤者",1375,55,15,80,0,0,标准,3,-7,2,-4,3,0,107,="20+7",="22+11",="35+12",0,15,13,="68+13",="29+11"
"水神伐楼拿",1376,81,20,0,0,0,标准,7,0,1,0,4,7,118,="15+7",="28+10",="33+10",0,19,24,="77+14",="63+25"
"摩伽罗",1377,50,20,75,0,0,鳄鱼,7,-4,-3,3,4,3,118,="23+12",="11+7",="33+10",0,15,9,="82+30",="61+30"
"象头神伽内什",1378,78,20,190,0,0,大象,7,2,0,-1,5,2,110,="25+12",="25+9",="35+12",0,14,12,="70+30",="16+6"
"死者之主阎摩",1379,88,20,0,0,0,标准,7,-1,0,-2,6,5,132,="20+12",="21+7",="33+10",0,17,14,="95+23",="20+15"
"毁灭者湿婆",1380,94,30,185,0,0,标准,4,-3,5,1,4,5,113,="20+7",="32+10",="42+11",3,14,13,="78+21",="47+18"
"湿婆的公牛南迪",1381,70,20,192,0,0,大象,5,-2,-2,-1,3,2,110,="25+12",="25+9",="35+12",0,14,12,="70+30",="16+6"
"潜能女神帕尔瓦蒂",1382,90,25,144,0,0,标准,1,-3,7,0,2,5,103,="25+7",="36+11",="48+12",4,18,19,="58+13",="42+11"
"战神难近母",1383,90,30,160,0,0,标准,10,-1,0,-3,6,5,121,="20+12",="28+9",="36+12",-2,15,10,="95+30",="16+6"
"狂怒之母时母",1384,90,30,175,0,0,六臂蛇魔,10,-1,0,-3,6,5,121,="20+12",="28+9",="36+12",-2,15,10,="95+30",="16+6"
"兽王贾姆巴万",1385,74,15,180,0,0,熊,5,-2,-2,-1,3,2,110,="25+12",="25+9",="35+12",0,14,12,="70+30",="16+6"
"罗刹",1386,50,20,0,0,0,标准,2,0,2,1,1,0,106,="30+8",="37+11",="36+10",3,24,26,="56+18",="50+16"
"沼泽兔",1387,12,10,50,0,0,皮包骨,-1,-1,-3,1,-2,-4,85,="42+15",="35+12",="34+10",7,32,31,="50+21",="55+14"
"凝血妖",1388,42,18,70,0,0,标准,3,-2,-2,-2,2,1,106,="20+7",="20+8",="40+15",-1,12,12,="50+15",="30+15"
"创世之灵梵天",1389,92,20,180,0,0,标准,7,2,1,-2,4,4,119,="15+7",="28+11",="35+10",-1,15,20,="90+20",="40+17"
"知识女神辩才天女",1390,90,20,0,0,0,标准,1,6,4,-1,1,1,104,="25+7",="43+15",="39+11",1,17,28,="59+6",="20+7"
"须弥山天王因陀罗",1391,92,24,0,0,0,标准,8,4,2,0,4,5,120,="25+7",="39+10",="35+10",0,19,24,="81+18",="50+15"
"极地猫",1392,40,10,95,0,0,猎犬,5,-3,-3,0,5,4,112,="23+12",="28+9",="40+12",5,12,8,="70+30",="13+6"
"多克比",1393,30,5,0,0,0,标准,1,-2,-2,2,2,4,105,="18+7",="28+10",="37+10",7,16,22,="52+14",="60+25"
"高等多克比",1394,55,15,0,0,0,标准,2,-1,-1,3,3,7,105,="18+7",="28+10",="37+10",7,16,22,="52+14",="60+25"
"C.Blue",1395,93,20,0,0,0,恶魔骇魔,5,-8,-8,-1,6,-2,114,="15+7",="15+8",="45+15",-2,11,7,="65+15",="30+15"
"",1396,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1397,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1398,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1399,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1400,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1401,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1402,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1403,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1404,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1405,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1406,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1407,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1408,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1409,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1410,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1411,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1412,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1413,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1414,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1415,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1416,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1417,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1418,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1419,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1420,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1421,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1422,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1423,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1424,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1425,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1426,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1427,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1428,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1429,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1430,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1431,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1432,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1433,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1434,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1435,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1436,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1437,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1438,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1439,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1440,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1441,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1442,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1443,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1444,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1445,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1446,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1447,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1448,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1449,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1450,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
"",1451,0,-110,0,0,0,标准,0,0,0,0,0,0,0,="0+0",="0+0",="0+0",0,0,0,="0+0",="0+0"
